order_id,order_date,ship_date,year,quarter,month,weekday,region,country,sales_channel,customer_segment,sales_rep,product_category,product_name,order_status,payment_method,quantity,unit_price,gross_sales,discount_pct,discount_amount,tax_rate,tax_amount,shipping_fee,total_sales
ORD-202410-00098,2024-10-29,2024-11-01,2024,Q4,Oct,Tuesday,South,New Zealand,Online,Corporate,S. Raka,Software,Support Plan,Completed,Cash,10,457.44,4574.40,0.00,0.00,0.05,228.72,10.09,4813.21
ORD-202410-00555,2024-10-29,2024-11-04,2024,Q4,Oct,Tuesday,North,Canada,Distributor,Corporate,L. Nami,Office Supplies,Pen,Completed,Bank Transfer,24,4.86,116.64,0.10,11.66,0.07,7.35,18.17,130.50
ORD-202411-00321,2024-11-03,2024-11-07,2024,Q4,Nov,Sunday,Central,South Africa,Distributor,Consumer,M. Kila,Office Supplies,Stapler,Completed,Mobile Pay,22,58.64,1290.08,0.12,154.81,0.07,79.47,15.45,1230.19
ORD-202411-00526,2024-11-04,2024-11-05,2024,Q4,Nov,Monday,North,USA,Wholesale,Small Business,L. Nami,Accessories,Keyboard,Returned,Cash,5,214.08,1070.40,0.00,0.00,0.05,53.52,40.00,1163.92
ORD-202411-00383,2024-11-05,2024-11-08,2024,Q4,Nov,Tuesday,South,Australia,Online,Consumer,D. Siroi,Office Supplies,Pen,Completed,Cash,24,51.78,1242.72,0.00,0.00,0.12,149.13,26.77,1418.62
ORD-202411-00074,2024-11-06,2024-11-10,2024,Q4,Nov,Wednesday,West,France,Wholesale,Government,P. Kuri,Accessories,Webcam,Completed,Cash,2,178.15,356.30,0.15,53.45,0.07,21.20,57.80,381.85
ORD-202411-00520,2024-11-06,2024-11-09,2024,Q4,Nov,Wednesday,East,Japan,Online,Government,L. Nami,Office Supplies,Paper,Returned,Mobile Pay,1,33.52,33.52,0.08,2.68,0.12,3.70,34.74,69.28
ORD-202411-00220,2024-11-09,2024-11-13,2024,Q4,Nov,Saturday,East,Philippines,Distributor,Government,J. Aita,Accessories,Docking Station,Completed,Bank Transfer,16,183.18,2930.88,0.05,146.54,0.10,278.43,37.72,3100.49
ORD-202411-00234,2024-11-09,2024-11-15,2024,Q4,Nov,Saturday,Central,UAE,Retail,Corporate,J. Aita,Accessories,Headphones,Cancelled,Mobile Pay,3,52.55,157.65,0.08,12.61,0.07,10.15,58.68,213.87
ORD-202411-00381,2024-11-09,2024-11-12,2024,Q4,Nov,Saturday,Central,UAE,Distributor,Small Business,M. Kila,Accessories,Headphones,Completed,Credit Card,2,57.26,114.52,0.12,13.74,0.07,7.05,39.05,146.88
ORD-202411-00400,2024-11-10,2024-11-14,2024,Q4,Nov,Sunday,East,Philippines,Distributor,Government,S. Raka,Software,Subscription,Completed,Cash,12,815.35,9784.20,0.15,1467.63,0.12,997.99,18.73,9333.29
ORD-202411-00512,2024-11-11,2024-11-14,2024,Q4,Nov,Monday,West,Germany,Online,Corporate,L. Nami,Office Supplies,Envelope,Completed,Mobile Pay,18,26.96,485.28,0.08,38.82,0.12,53.58,63.11,563.15
ORD-202411-00229,2024-11-12,2024-11-15,2024,Q4,Nov,Tuesday,South,New Zealand,Online,Government,L. Nami,Electronics,Tablet,Returned,Bank Transfer,24,1301.16,31227.84,0.00,0.00,0.10,3122.78,39.96,34390.58
ORD-202411-00476,2024-11-12,2024-11-15,2024,Q4,Nov,Tuesday,South,New Zealand,Online,Consumer,M. Kila,Accessories,Headphones,Completed,Credit Card,23,183.78,4226.94,0.12,507.23,0.12,446.37,25.83,4191.91
ORD-202411-00631,2024-11-14,2024-11-18,2024,Q4,Nov,Thursday,West,Germany,Online,Corporate,T. Vele,Software,Security Suite,Pending,Mobile Pay,21,133.00,2793.00,0.08,223.44,0.05,128.48,17.21,2715.25
ORD-202411-00350,2024-11-17,2024-11-24,2024,Q4,Nov,Sunday,Central,UAE,Distributor,Small Business,P. Kuri,Software,Subscription,Completed,Bank Transfer,14,156.65,2193.10,0.12,263.17,0.07,135.10,56.71,2121.74
ORD-202411-00079,2024-11-18,2024-11-21,2024,Q4,Nov,Monday,East,Japan,Wholesale,Corporate,T. Vele,Electronics,Phone,Completed,Cash,29,1619.77,46973.33,0.10,4697.33,0.10,4227.60,36.26,46539.86
ORD-202411-00055,2024-11-19,2024-11-24,2024,Q4,Nov,Tuesday,South,New Zealand,Retail,Government,S. Raka,Electronics,Printer,Cancelled,Cash,2,199.77,399.54,0.08,31.96,0.10,36.76,43.05,447.39
ORD-202411-00331,2024-11-20,2024-11-23,2024,Q4,Nov,Wednesday,West,UK,Online,Government,P. Kuri,Home,Desk,Returned,Credit Card,16,274.01,4384.16,0.05,219.21,0.12,499.79,57.94,4722.68
ORD-202411-00693,2024-11-20,2024-11-22,2024,Q4,Nov,Wednesday,North,Canada,Distributor,Corporate,P. Kuri,Accessories,Webcam,Returned,Credit Card,19,73.55,1397.45,0.10,139.75,0.12,150.92,48.91,1457.53
ORD-202411-00639,2024-11-21,2024-11-23,2024,Q4,Nov,Thursday,Central,South Africa,Retail,Government,A. Taka,Accessories,Keyboard,Cancelled,Mobile Pay,13,20.70,269.10,0.05,13.46,0.12,30.68,30.67,316.99
ORD-202411-00308,2024-11-22,2024-11-24,2024,Q4,Nov,Friday,North,Canada,Retail,Consumer,S. Raka,Office Supplies,Stapler,Completed,Bank Transfer,6,32.44,194.64,0.12,23.36,0.12,20.55,37.56,229.39
ORD-202411-00332,2024-11-22,2024-12-02,2024,Q4,Nov,Friday,South,Australia,Distributor,Consumer,M. Kila,Software,Security Suite,Completed,Credit Card,1,161.76,161.76,0.00,0.00,0.12,19.41,50.76,231.93
ORD-202411-00800,2024-11-24,2024-11-27,2024,Q4,Nov,Sunday,West,Germany,Distributor,Government,S. Raka,Electronics,Printer,Pending,Mobile Pay,26,651.20,16931.20,0.12,2031.74,0.07,1042.96,33.59,15976.01
ORD-202411-00320,2024-11-25,2024-11-27,2024,Q4,Nov,Monday,South,Australia,Wholesale,Government,A. Taka,Home,Chair,Completed,Credit Card,9,60.18,541.62,0.05,27.08,0.05,25.73,51.21,591.48
ORD-202411-00196,2024-11-26,2024-12-02,2024,Q4,Nov,Tuesday,East,Philippines,Wholesale,Corporate,M. Kila,Software,License,Completed,Mobile Pay,11,792.92,8722.12,0.05,436.11,0.07,580.02,20.20,8886.23
ORD-202411-00603,2024-11-26,2024-11-30,2024,Q4,Nov,Tuesday,Central,South Africa,Distributor,Consumer,D. Siroi,Office Supplies,Envelope,Pending,Credit Card,9,2.08,18.72,0.12,2.25,0.07,1.15,16.82,34.44
ORD-202411-00780,2024-11-26,2024-11-29,2024,Q4,Nov,Tuesday,Central,South Africa,Online,Consumer,M. Kila,Electronics,Monitor,Completed,Bank Transfer,30,1703.00,51090.00,0.02,1021.80,0.10,5006.82,46.23,55121.25
ORD-202411-00232,2024-11-28,2024-12-04,2024,Q4,Nov,Thursday,East,Philippines,Retail,Corporate,D. Siroi,Software,Subscription,Returned,Cash,15,579.95,8699.25,0.12,1043.91,0.12,918.64,27.95,8601.93
ORD-202411-00416,2024-11-28,2024-12-02,2024,Q4,Nov,Thursday,East,Singapore,Wholesale,Corporate,S. Raka,Office Supplies,Pen,Pending,Bank Transfer,5,24.58,122.90,0.12,14.75,0.05,5.41,58.13,171.69
ORD-202411-00623,2024-11-29,2024-12-03,2024,Q4,Nov,Friday,East,Singapore,Wholesale,Corporate,D. Siroi,Software,Add-on,Completed,Mobile Pay,10,478.96,4789.60,0.12,574.75,0.12,505.78,56.38,4777.01
ORD-202412-00516,2024-12-01,2024-12-15,2024,Q4,Dec,Sunday,East,Philippines,Distributor,Corporate,P. Kuri,Software,License,Pending,Mobile Pay,25,300.76,7519.00,0.08,601.52,0.05,345.87,56.77,7320.12
ORD-202412-00344,2024-12-02,2024-12-04,2024,Q4,Dec,Monday,East,Philippines,Wholesale,Small Business,M. Kila,Electronics,Laptop,Completed,Mobile Pay,18,1744.65,31403.70,0.02,628.07,0.05,1538.78,58.74,32373.15
ORD-202412-00697,2024-12-02,2024-12-04,2024,Q4,Dec,Monday,Central,UAE,Retail,Corporate,L. Nami,Software,Security Suite,Completed,Cash,24,558.70,13408.80,0.02,268.18,0.12,1576.87,53.44,14770.93
ORD-202412-00771,2024-12-02,2024-12-06,2024,Q4,Dec,Monday,West,France,Retail,Small Business,P. Kuri,Home,Lamp,Completed,Cash,11,303.01,3333.11,0.08,266.65,0.07,214.65,46.21,3327.32
ORD-202412-00584,2024-12-04,2024-12-09,2024,Q4,Dec,Wednesday,West,UK,Distributor,Corporate,A. Taka,Home,Chair,Completed,Bank Transfer,24,394.33,9463.92,0.12,1135.67,0.05,416.41,34.37,8779.03
ORD-202412-00339,2024-12-05,2024-12-10,2024,Q4,Dec,Thursday,Central,India,Online,Small Business,M. Kila,Software,Support Plan,Completed,Credit Card,15,543.14,8147.10,0.02,162.94,0.05,399.21,30.36,8413.73
ORD-202412-00753,2024-12-05,2024-12-06,2024,Q4,Dec,Thursday,East,Japan,Online,Small Business,S. Raka,Home,Cabinet,Completed,Bank Transfer,8,309.15,2473.20,0.10,247.32,0.05,111.29,50.89,2388.06
ORD-202412-00597,2024-12-06,2024-12-13,2024,Q4,Dec,Friday,West,France,Retail,Consumer,L. Nami,Accessories,Mouse,Cancelled,Credit Card,11,210.83,2319.13,0.02,46.38,0.10,227.28,32.31,2532.34
ORD-202412-00114,2024-12-07,2024-12-12,2024,Q4,Dec,Saturday,West,France,Wholesale,Government,A. Taka,Office Supplies,Stapler,Completed,Credit Card,23,59.74,1374.02,0.12,164.88,0.12,145.10,31.34,1385.58
ORD-202412-00314,2024-12-08,2024-12-12,2024,Q4,Dec,Sunday,North,Canada,Wholesale,Government,A. Taka,Home,Cabinet,Pending,Credit Card,23,424.85,9771.55,0.15,1465.73,0.10,830.58,34.96,9171.36
ORD-202412-00628,2024-12-08,2024-12-09,2024,Q4,Dec,Sunday,Central,South Africa,Distributor,Corporate,P. Kuri,Home,Shelf,Pending,Cash,7,398.80,2791.60,0.02,55.83,0.10,273.58,52.18,3061.53
ORD-202412-00686,2024-12-13,2024-12-15,2024,Q4,Dec,Friday,North,USA,Distributor,Corporate,L. Nami,Accessories,Mouse,Cancelled,Bank Transfer,9,64.59,581.31,0.10,58.13,0.12,62.78,44.78,630.74
ORD-202412-00088,2024-12-14,2024-12-16,2024,Q4,Dec,Saturday,Central,India,Retail,Small Business,A. Taka,Office Supplies,Paper,Completed,Bank Transfer,21,12.76,267.96,0.15,40.19,0.05,11.39,45.14,284.30
ORD-202412-00573,2024-12-14,2024-12-16,2024,Q4,Dec,Saturday,South,New Zealand,Distributor,Government,T. Vele,Electronics,Monitor,Pending,Bank Transfer,4,1234.40,4937.60,0.00,0.00,0.12,592.51,8.10,5538.21
ORD-202412-00651,2024-12-14,2024-12-18,2024,Q4,Dec,Saturday,West,France,Wholesale,Consumer,S. Raka,Accessories,Keyboard,Completed,Credit Card,5,139.08,695.40,0.08,55.63,0.12,76.77,40.21,756.75
ORD-202412-00772,2024-12-17,2024-12-24,2024,Q4,Dec,Tuesday,East,Japan,Online,Corporate,M. Kila,Office Supplies,Pen,Pending,Credit Card,13,4.44,57.72,0.10,5.77,0.05,2.60,23.56,78.11
ORD-202412-00719,2024-12-19,2024-12-29,2024,Q4,Dec,Thursday,West,Germany,Online,Government,M. Kila,Home,Chair,Returned,Credit Card,2,406.75,813.50,0.10,81.35,0.10,73.22,60.52,865.89
ORD-202412-00250,2024-12-20,2024-12-21,2024,Q4,Dec,Friday,West,Germany,Distributor,Consumer,S. Raka,Software,Support Plan,Returned,Mobile Pay,28,423.24,11850.72,0.02,237.01,0.05,580.69,52.29,12246.69
ORD-202412-00685,2024-12-20,2024-12-24,2024,Q4,Dec,Friday,North,Canada,Wholesale,Small Business,J. Aita,Office Supplies,Notebook,Returned,Bank Transfer,17,26.44,449.48,0.12,53.94,0.10,39.55,32.60,467.69
ORD-202412-00140,2024-12-21,2024-12-23,2024,Q4,Dec,Saturday,North,Canada,Online,Small Business,P. Kuri,Office Supplies,Stapler,Completed,Bank Transfer,4,54.74,218.96,0.00,0.00,0.07,15.33,8.76,243.05
ORD-202412-00580,2024-12-22,2024-12-27,2024,Q4,Dec,Sunday,South,Australia,Distributor,Government,J. Aita,Electronics,Phone,Completed,Cash,7,281.61,1971.27,0.08,157.70,0.12,217.63,20.87,2052.07
ORD-202412-00380,2024-12-23,2024-12-29,2024,Q4,Dec,Monday,East,Japan,Distributor,Corporate,P. Kuri,Home,Desk,Cancelled,Cash,7,222.33,1556.31,0.12,186.76,0.05,68.48,41.98,1480.01
ORD-202412-00563,2024-12-26,2024-12-29,2024,Q4,Dec,Thursday,North,Canada,Distributor,Government,P. Kuri,Home,Lamp,Completed,Bank Transfer,14,44.38,621.32,0.08,49.71,0.07,40.01,23.34,634.96
ORD-202412-00703,2024-12-26,2024-12-29,2024,Q4,Dec,Thursday,South,Australia,Wholesale,Small Business,D. Siroi,Electronics,Monitor,Pending,Credit Card,12,1239.32,14871.84,0.10,1487.18,0.12,1606.16,13.68,15004.50
ORD-202412-00133,2024-12-27,2024-12-31,2024,Q4,Dec,Friday,East,Philippines,Distributor,Consumer,L. Nami,Accessories,Headphones,Completed,Credit Card,8,95.51,764.08,0.02,15.28,0.07,52.42,28.26,829.48
ORD-202412-00449,2024-12-27,2024-12-31,2024,Q4,Dec,Friday,North,USA,Distributor,Consumer,A. Taka,Accessories,Webcam,Completed,Credit Card,27,120.72,3259.44,0.12,391.13,0.07,200.78,30.58,3099.67
ORD-202412-00065,2024-12-29,2024-12-31,2024,Q4,Dec,Sunday,East,Singapore,Wholesale,Government,J. Aita,Office Supplies,Stapler,Returned,Cash,10,29.32,293.20,0.00,0.00,0.07,20.52,32.04,345.76
ORD-202412-00294,2024-12-29,2025-01-03,2024,Q4,Dec,Sunday,West,Germany,Retail,Consumer,A. Taka,Electronics,Printer,Returned,Credit Card,13,595.92,7746.96,0.05,387.35,0.05,367.98,21.25,7748.84
ORD-202412-00437,2024-12-29,2025-01-01,2024,Q4,Dec,Sunday,West,Germany,Distributor,Government,P. Kuri,Home,Desk,Completed,Credit Card,7,41.62,291.34,0.05,14.57,0.12,33.21,20.60,330.58
ORD-202412-00714,2024-12-29,2025-01-01,2024,Q4,Dec,Sunday,South,New Zealand,Wholesale,Corporate,P. Kuri,Office Supplies,Stapler,Cancelled,Cash,22,51.25,1127.50,0.00,0.00,0.05,56.38,60.97,1244.85
ORD-202412-00269,2024-12-31,2025-01-02,2024,Q4,Dec,Tuesday,West,Germany,Retail,Government,S. Raka,Home,Lamp,Pending,Credit Card,8,377.69,3021.52,0.05,151.08,0.12,344.45,35.11,3250.00
ORD-202501-00558,2025-01-01,2025-01-02,2025,Q1,Jan,Wednesday,Central,India,Retail,Government,T. Vele,Software,License,Completed,Mobile Pay,3,1199.71,3599.13,0.12,431.90,0.10,316.72,9.49,3493.44
ORD-202501-00790,2025-01-02,2025-01-05,2025,Q1,Jan,Thursday,Central,South Africa,Retail,Government,M. Kila,Electronics,Laptop,Returned,Mobile Pay,27,666.05,17983.35,0.12,2158.00,0.07,1107.77,62.00,16995.12
ORD-202501-00387,2025-01-03,2025-01-09,2025,Q1,Jan,Friday,North,USA,Distributor,Government,S. Raka,Office Supplies,Envelope,Pending,Cash,5,48.79,243.95,0.12,29.27,0.05,10.73,64.95,290.36
ORD-202501-00311,2025-01-04,2025-01-07,2025,Q1,Jan,Saturday,South,New Zealand,Retail,Government,J. Aita,Office Supplies,Notebook,Cancelled,Bank Transfer,12,22.30,267.60,0.10,26.76,0.07,16.86,63.76,321.46
ORD-202501-00273,2025-01-05,2025-01-08,2025,Q1,Jan,Sunday,East,Japan,Retail,Consumer,S. Raka,Accessories,Webcam,Completed,Cash,29,152.91,4434.39,0.10,443.44,0.10,399.10,56.15,4446.20
ORD-202501-00588,2025-01-05,2025-01-06,2025,Q1,Jan,Sunday,South,Australia,Wholesale,Consumer,J. Aita,Office Supplies,Paper,Completed,Credit Card,17,58.58,995.86,0.05,49.79,0.07,66.22,48.13,1060.42
ORD-202501-00662,2025-01-08,2025-01-10,2025,Q1,Jan,Wednesday,West,UK,Distributor,Consumer,M. Kila,Office Supplies,Pen,Completed,Mobile Pay,16,15.78,252.48,0.15,37.87,0.12,25.75,43.70,284.06
ORD-202501-00572,2025-01-10,2025-01-15,2025,Q1,Jan,Friday,South,New Zealand,Distributor,Consumer,D. Siroi,Accessories,Keyboard,Completed,Credit Card,3,212.26,636.78,0.02,12.74,0.05,31.20,47.08,702.32
ORD-202501-00698,2025-01-10,2025-01-13,2025,Q1,Jan,Friday,West,France,Wholesale,Small Business,L. Nami,Electronics,Monitor,Completed,Mobile Pay,26,1351.63,35142.38,0.05,1757.12,0.07,2336.97,18.12,35740.35
ORD-202501-00047,2025-01-11,2025-01-14,2025,Q1,Jan,Saturday,North,Canada,Retail,Government,M. Kila,Electronics,Printer,Returned,Bank Transfer,22,545.04,11990.88,0.12,1438.91,0.10,1055.20,64.84,11672.01
ORD-202501-00548,2025-01-11,2025-01-14,2025,Q1,Jan,Saturday,East,Philippines,Distributor,Corporate,S. Raka,Accessories,Docking Station,Cancelled,Mobile Pay,19,64.73,1229.87,0.00,0.00,0.10,122.99,49.47,1402.33
ORD-202501-00637,2025-01-11,2025-01-16,2025,Q1,Jan,Saturday,South,Australia,Distributor,Corporate,J. Aita,Office Supplies,Pen,Completed,Credit Card,6,45.79,274.74,0.10,27.47,0.07,17.31,35.81,300.39
ORD-202501-00237,2025-01-12,2025-01-15,2025,Q1,Jan,Sunday,North,Canada,Wholesale,Consumer,P. Kuri,Home,Shelf,Cancelled,Credit Card,27,148.50,4009.50,0.15,601.42,0.10,340.81,9.78,3758.67
ORD-202501-00372,2025-01-12,2025-01-15,2025,Q1,Jan,Sunday,South,Australia,Online,Government,P. Kuri,Office Supplies,Envelope,Cancelled,Credit Card,6,30.27,181.62,0.12,21.79,0.10,15.98,26.49,202.30
ORD-202501-00206,2025-01-13,2025-01-27,2025,Q1,Jan,Monday,Central,India,Distributor,Government,L. Nami,Home,Cabinet,Returned,Cash,4,349.24,1396.96,0.05,69.85,0.10,132.71,62.28,1522.10
ORD-202501-00452,2025-01-13,2025-01-18,2025,Q1,Jan,Monday,Central,UAE,Wholesale,Corporate,A. Taka,Software,Add-on,Completed,Cash,14,622.32,8712.48,0.12,1045.50,0.12,920.04,18.90,8605.92
ORD-202501-00726,2025-01-13,2025-01-19,2025,Q1,Jan,Monday,North,Canada,Retail,Corporate,D. Siroi,Home,Desk,Completed,Mobile Pay,25,69.66,1741.50,0.08,139.32,0.10,160.22,29.67,1792.07
ORD-202501-00435,2025-01-14,2025-01-15,2025,Q1,Jan,Tuesday,North,Canada,Retail,Consumer,M. Kila,Accessories,Docking Station,Completed,Mobile Pay,21,65.78,1381.38,0.02,27.63,0.07,94.76,27.99,1476.50
ORD-202501-00648,2025-01-14,2025-01-16,2025,Q1,Jan,Tuesday,East,Philippines,Wholesale,Consumer,A. Taka,Office Supplies,Paper,Completed,Mobile Pay,12,42.52,510.24,0.02,10.20,0.10,50.00,44.11,594.15
ORD-202501-00483,2025-01-16,2025-01-26,2025,Q1,Jan,Thursday,South,New Zealand,Retail,Consumer,J. Aita,Office Supplies,Paper,Pending,Cash,11,50.84,559.24,0.00,0.00,0.10,55.92,14.58,629.74
ORD-202501-00600,2025-01-16,2025-01-17,2025,Q1,Jan,Thursday,West,France,Online,Corporate,P. Kuri,Home,Shelf,Completed,Credit Card,15,318.62,4779.30,0.10,477.93,0.05,215.07,38.90,4555.34
ORD-202501-00710,2025-01-16,2025-01-20,2025,Q1,Jan,Thursday,North,Canada,Online,Government,S. Raka,Electronics,Monitor,Returned,Credit Card,14,205.21,2872.94,0.15,430.94,0.12,293.04,11.72,2746.76
ORD-202501-00594,2025-01-17,2025-01-21,2025,Q1,Jan,Friday,South,Australia,Distributor,Corporate,D. Siroi,Electronics,Monitor,Completed,Cash,16,1741.77,27868.32,0.05,1393.42,0.05,1323.75,35.93,27834.58
ORD-202501-00173,2025-01-19,2025-01-23,2025,Q1,Jan,Sunday,East,Philippines,Online,Consumer,S. Raka,Electronics,Printer,Completed,Bank Transfer,24,1799.54,43188.96,0.05,2159.45,0.12,4923.54,16.44,45969.49
ORD-202501-00528,2025-01-21,2025-01-26,2025,Q1,Jan,Tuesday,North,Canada,Online,Corporate,T. Vele,Electronics,Tablet,Cancelled,Mobile Pay,18,1067.14,19208.52,0.15,2881.28,0.07,1142.91,31.07,17501.22
ORD-202501-00255,2025-01-22,2025-01-23,2025,Q1,Jan,Wednesday,North,Canada,Retail,Corporate,L. Nami,Software,License,Completed,Cash,10,250.29,2502.90,0.15,375.44,0.05,106.37,19.83,2253.66
ORD-202501-00275,2025-01-22,2025-01-25,2025,Q1,Jan,Wednesday,Central,UAE,Online,Consumer,D. Siroi,Home,Lamp,Completed,Cash,17,181.78,3090.26,0.08,247.22,0.07,199.01,45.59,3087.64
ORD-202501-00404,2025-01-23,2025-01-29,2025,Q1,Jan,Thursday,East,Japan,Wholesale,Government,M. Kila,Office Supplies,Pen,Cancelled,Bank Transfer,10,57.26,572.60,0.08,45.81,0.12,63.21,26.00,616.00
ORD-202501-00184,2025-01-24,2025-01-27,2025,Q1,Jan,Friday,North,Canada,Wholesale,Corporate,A. Taka,Home,Desk,Returned,Bank Transfer,25,421.66,10541.50,0.02,210.83,0.12,1239.68,61.37,11631.72
ORD-202501-00300,2025-01-25,2025-01-29,2025,Q1,Jan,Saturday,Central,South Africa,Wholesale,Government,M. Kila,Accessories,Mouse,Completed,Cash,18,45.83,824.94,0.00,0.00,0.12,98.99,40.89,964.82
ORD-202501-00718,2025-01-25,2025-01-29,2025,Q1,Jan,Saturday,North,Canada,Retail,Corporate,L. Nami,Software,Support Plan,Pending,Credit Card,29,651.12,18882.48,0.02,377.65,0.05,925.24,53.20,19483.27
ORD-202501-00046,2025-01-28,2025-02-03,2025,Q1,Jan,Tuesday,Central,India,Distributor,Government,T. Vele,Office Supplies,Pen,Completed,Cash,13,44.74,581.62,0.08,46.53,0.10,53.51,36.40,625.00
ORD-202501-00553,2025-01-29,2025-01-31,2025,Q1,Jan,Wednesday,East,Singapore,Wholesale,Corporate,S. Raka,Software,Security Suite,Pending,Mobile Pay,24,315.25,7566.00,0.15,1134.90,0.05,321.56,35.96,6788.62
ORD-202501-00409,2025-01-31,2025-02-01,2025,Q1,Jan,Friday,West,France,Online,Small Business,A. Taka,Software,Subscription,Pending,Credit Card,25,746.86,18671.50,0.00,0.00,0.12,2240.58,8.95,20921.03
ORD-202502-00587,2025-02-01,2025-02-05,2025,Q1,Feb,Saturday,North,USA,Online,Small Business,J. Aita,Office Supplies,Envelope,Completed,Credit Card,19,25.02,475.38,0.12,57.05,0.07,29.28,17.73,465.34
ORD-202502-00251,2025-02-02,2025-02-04,2025,Q1,Feb,Sunday,East,Japan,Distributor,Corporate,J. Aita,Home,Cabinet,Cancelled,Credit Card,15,384.44,5766.60,0.05,288.33,0.05,273.91,28.60,5780.78
ORD-202502-00426,2025-02-03,2025-02-05,2025,Q1,Feb,Monday,South,New Zealand,Distributor,Government,D. Siroi,Electronics,Phone,Completed,Mobile Pay,29,904.71,26236.59,0.12,3148.39,0.12,2770.58,36.36,25895.14
ORD-202502-00779,2025-02-03,2025-02-09,2025,Q1,Feb,Monday,North,USA,Distributor,Corporate,M. Kila,Electronics,Monitor,Completed,Cash,5,366.02,1830.10,0.05,91.50,0.07,121.70,57.37,1917.67
ORD-202502-00463,2025-02-04,2025-02-08,2025,Q1,Feb,Tuesday,North,USA,Retail,Consumer,T. Vele,Electronics,Monitor,Completed,Cash,21,1146.16,24069.36,0.05,1203.47,0.12,2743.91,22.13,25631.93
ORD-202502-00550,2025-02-04,2025-02-08,2025,Q1,Feb,Tuesday,North,USA,Online,Government,M. Kila,Software,Security Suite,Completed,Cash,9,600.45,5404.05,0.05,270.20,0.07,359.37,53.04,5546.26
ORD-202502-00438,2025-02-06,2025-02-11,2025,Q1,Feb,Thursday,North,USA,Distributor,Consumer,M. Kila,Electronics,Laptop,Returned,Credit Card,16,852.55,13640.80,0.00,0.00,0.10,1364.08,10.12,15015.00
ORD-202502-00200,2025-02-07,2025-02-13,2025,Q1,Feb,Friday,North,USA,Distributor,Government,M. Kila,Office Supplies,Stapler,Completed,Mobile Pay,3,17.98,53.94,0.10,5.39,0.12,5.83,63.54,117.92
ORD-202502-00035,2025-02-11,2025-02-16,2025,Q1,Feb,Tuesday,Central,UAE,Online,Small Business,M. Kila,Accessories,Keyboard,Completed,Credit Card,8,67.32,538.56,0.10,53.86,0.05,24.23,42.36,551.29
ORD-202502-00141,2025-02-11,2025-02-12,2025,Q1,Feb,Tuesday,Central,South Africa,Distributor,Consumer,P. Kuri,Home,Chair,Cancelled,Credit Card,30,153.05,4591.50,0.12,550.98,0.10,404.05,11.57,4456.14
ORD-202502-00379,2025-02-12,2025-02-19,2025,Q1,Feb,Wednesday,East,Japan,Wholesale,Corporate,D. Siroi,Accessories,Docking Station,Completed,Credit Card,2,22.74,45.48,0.08,3.64,0.10,4.18,18.96,64.98
ORD-202502-00054,2025-02-14,2025-02-19,2025,Q1,Feb,Friday,West,Germany,Retail,Consumer,D. Siroi,Software,License,Completed,Cash,30,925.19,27755.70,0.10,2775.57,0.10,2498.01,35.72,27513.86
ORD-202502-00750,2025-02-15,2025-02-17,2025,Q1,Feb,Saturday,East,Japan,Distributor,Small Business,J. Aita,Office Supplies,Notebook,Completed,Bank Transfer,4,11.61,46.44,0.10,4.64,0.10,4.18,24.37,70.35
ORD-202502-00744,2025-02-16,2025-02-23,2025,Q1,Feb,Sunday,Central,UAE,Wholesale,Small Business,M. Kila,Software,Security Suite,Completed,Mobile Pay,19,652.65,12400.35,0.08,992.03,0.12,1369.00,59.46,12836.78
ORD-202502-00794,2025-02-16,2025-02-26,2025,Q1,Feb,Sunday,East,Singapore,Retail,Consumer,J. Aita,Software,License,Cancelled,Cash,1,279.62,279.62,0.05,13.98,0.12,31.88,62.24,359.76
ORD-202502-00570,2025-02-17,2025-02-19,2025,Q1,Feb,Monday,Central,UAE,Retail,Government,M. Kila,Office Supplies,Paper,Returned,Credit Card,26,32.17,836.42,0.12,100.37,0.05,36.80,31.04,803.89
ORD-202502-00445,2025-02-18,2025-02-23,2025,Q1,Feb,Tuesday,East,Philippines,Distributor,Consumer,D. Siroi,Electronics,Phone,Completed,Mobile Pay,23,856.69,19703.87,0.10,1970.39,0.12,2128.02,63.20,19924.70
ORD-202502-00434,2025-02-19,2025-02-25,2025,Q1,Feb,Wednesday,Central,India,Retail,Small Business,D. Siroi,Software,License,Returned,Cash,19,193.05,3667.95,0.15,550.19,0.10,311.78,12.13,3441.67
ORD-202502-00675,2025-02-19,2025-02-22,2025,Q1,Feb,Wednesday,East,Singapore,Retail,Consumer,M. Kila,Home,Lamp,Returned,Credit Card,14,135.75,1900.50,0.02,38.01,0.10,186.25,42.37,2091.11
ORD-202502-00511,2025-02-20,2025-02-24,2025,Q1,Feb,Thursday,Central,UAE,Distributor,Consumer,D. Siroi,Software,Security Suite,Completed,Bank Transfer,9,1142.24,10280.16,0.10,1028.02,0.12,1110.26,17.04,10379.44
ORD-202502-00015,2025-02-23,2025-03-02,2025,Q1,Feb,Sunday,West,UK,Retail,Small Business,T. Vele,Office Supplies,Envelope,Completed,Cash,20,56.53,1130.60,0.12,135.67,0.07,69.65,36.15,1100.73
ORD-202502-00309,2025-02-23,2025-02-26,2025,Q1,Feb,Sunday,North,USA,Retail,Corporate,D. Siroi,Office Supplies,Paper,Completed,Bank Transfer,11,4.72,51.92,0.08,4.15,0.07,3.34,31.58,82.69
